,Unnamed: 0,cc_x,cc_length_(um),cc_vol_from_img_(um3),branches,nodes,edges,cc_pixel_intensity_ratio,cc_pixel_intensity_488,cc_pixel_intensity_405,cc_pixel_intensity_555,degree_distribution,cc_average_degree_excludeFreeEnds,cc_max_PK,cc_average_connectivity,line_id,diameter,folder_name_x,element_length_(um),element_average_width,element_pixel_intensity_488,element_pixel_intensity_405,element_pixel_intensity_555,element_pixel_intensity_ratio,folder_name_x.1,element_Volume_Voxel,point_id,x_x,y_x,z_x,width_(um),pixel_intensity,x_pixel,y_pixel,z_pixel,pixel_intensity_488,pixel_intensity_405,pixel_intensity_ratio,pixel_intensity_555,x_y,y_y,z_y,node,degree,cc_y,vol_cc,avg_PK_Of_element,element_connectivity,folder_name_y,coeff_of_variance_cc,coeff_of_variance_line_id
567,567,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,2,8.8412,31.51059,2.01389,0.23907,393.83333,85,99,4,682.75,70.75,0.1036250457707799,339.5,,,,,,,,,,,31.236490528417693,0.0
568,568,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,3,8.80676,31.61492,2.06944,0.21729,196.16667,85,98,4,661.25,28.75,0.0434782608695652,275.25,8.9787,31.2693,2.0,212.0,3.0,22.0,10.12918,3.5,0.2857142857142857,TCDD1nM4hr1_Subset,31.236490528417693,0.0
569,569,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,4,8.70924,31.71243,2.19444,0.24619,209.0,84,97,4,579.0,37.75,0.0651986183074266,219.25,8.554,31.798,2.375,149.0,4.0,22.0,10.12918,3.5,0.2857142857142857,TCDD1nM4hr1_Subset,31.236490528417693,0.0
570,570,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,5,8.554,31.798,2.375,0.25278,205.5,82,96,5,321.0,63.25,0.1970404984423676,109.25,,,,,,,,,,,31.236490528417693,0.0
571,571,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,0,9.18667,29.67467,3.5,0.35948,664.66667,88,117,7,1020.25,54.5,0.0534182798333741,512.5,8.84,30.056,2.5,154.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,0.0
572,572,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,1,9.05992,29.57087,3.09259,0.25872,516.0,87,118,6,480.75,34.75,0.0722828913156526,336.75,,,,,,,,,,,31.236490528417693,0.0
573,573,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,2,8.95663,29.5078,2.77778,0.19595,413.0,86,118,6,510.25,64.0,0.1254287114159725,474.75,,,,,,,,,,,31.236490528417693,0.0
574,574,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,3,8.86586,29.46355,2.61111,0.28375,354.0,85,119,5,523.25,25.5,0.0487338748208313,236.25,9.1867,29.6747,3.5,80.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,0.0
575,575,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,4,8.75154,29.53265,2.57407,0.31837,449.0,84,118,5,595.25,60.5,0.1016379672406551,428.5,,,,,,,,,,,31.236490528417693,0.0
576,576,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,278,0.5746161230825344,TCDD1nM4hr1_Subset,1.742850166813294,0.317921,720.35,69.275,"2284    512.50
2285    336.75
2286    474.75
2287    236.25
2288    428.50
2289    457.00
2290    528.00
2291    577.50
2292    669.25
2293    846.25
Name: pixel_intensity_555, dtype: float64",0.0961685291872006,TCDD1nM4hr1_Subset,0.5540886678834492,5,8.66816,29.63858,2.61111,0.37757,477.0,83,117,5,616.25,49.75,0.0807302231237322,457.0,,,,,,,,,,,31.236490528417693,0.0
